year,serial,pernum,winning_model_p,winning_model_high_recall
2016,290238,2,0.18305196684831376,0
2013,635082,1,0.16236099656357073,0
2012,334885,1,0.20127528172411838,0
2012,777319,2,0.29802954401699583,1
2014,205899,5,0.1391785818171338,0
2010,338156,6,0.1896355975821557,0
2014,308776,1,0.157980169849754,0
2015,782113,2,0.18821626198344693,0
2009,861498,2,0.1177051435694863,0
2012,847452,2,0.5040774509108257,1
2014,1222541,2,0.3243317639068248,1
2013,811787,2,0.32117733824721933,1
2016,178957,2,0.21649799035589642,0
2010,84558,2,0.17975920980983676,0
2019,1236058,1,0.22768897068386024,0
2019,875197,5,0.1922200343795721,0
2014,618298,3,0.3131760914535734,1
2015,68152,2,0.33491253467279064,1
2017,936989,2,0.15437281735095154,0
2015,1330665,2,0.17881662639467297,0
2010,188814,2,0.48707949334382916,1
2013,277608,1,0.15452086917107213,0
2013,72986,2,0.12354519720418881,0
2015,406273,1,0.24537150904769747,0
2014,387802,3,0.2573474506566872,0
2016,441940,1,0.26804891219851146,1
2016,344742,1,0.14572624398442294,0
2016,140481,2,0.2128049859355068,0
2014,1232293,2,0.12443437880246482,0
2014,849915,1,0.32277787325408724,1
2019,114549,2,0.17085762667512458,0
2011,1230027,2,0.1929278922752014,0
2013,331093,1,0.1363618219763134,0
2014,84630,2,0.14288678223687062,0
2014,375761,2,0.12505663843852383,0
2011,84698,3,0.3149289774106435,1
2018,617978,2,0.3096735267058661,1
2012,68270,6,0.1986829684308975,0
2012,627583,1,0.12125520720815584,0
2018,946199,2,0.19181640618550952,0
2014,1163980,2,0.1285559141654556,0
2018,303349,1,0.2762613383905374,1
2009,112207,2,0.22402187693530362,0
2010,378856,2,0.6043641805540929,1
2018,40931,2,0.13015471236167092,0
2009,606508,7,0.2829953884167618,1
2009,211208,2,0.18292348499449287,0
2018,674685,1,0.14093927268040246,0
2011,121083,1,0.29552909713898784,1
2017,299008,1,0.17896588297352528,0
2018,1117558,2,0.11612362833800818,0
2015,591006,1,0.10495490183613221,0
2013,544685,2,0.23695261384885336,0
2009,1187562,2,0.11142254694729438,0
2010,721802,2,0.12756017574949455,0
2018,805064,1,0.1936364831906917,0
2011,1218121,1,0.16902382037190705,0
2017,98679,4,0.20958019168400577,0
2010,419653,2,0.22830723221553084,0
2016,380067,1,0.18459374994067257,0
2011,296736,1,0.23449988793605323,0
2014,177947,1,0.27519237565070775,1
2012,1307191,2,0.2624513450791671,1
2017,835212,1,0.24578024827887818,0
2015,160864,1,0.13250729099151604,0
2019,940901,1,0.17549357431795576,0
2014,651200,2,0.1182154985901102,0
2017,1247243,1,0.1677138143455561,0
2015,141686,1,0.15968363617082376,0
2010,1327089,1,0.2474641576619832,0
2019,732591,1,0.18929596406299812,0
2013,1322020,1,0.14291272435978158,0
2011,780302,2,0.1942410338982662,0
2013,866611,1,0.21416524072287665,0
2016,897381,1,0.13630151549769093,0
2012,998988,1,0.20888482311843348,0
2013,1085017,1,0.13638767519961417,0
2010,1270477,1,0.1346067353939906,0
2018,776922,1,0.11404883543330262,0
2009,200896,2,0.259399044176692,0
2015,279764,1,0.18510222044747224,0
2019,562659,2,0.16254214664347383,0
2016,596602,1,0.3387014892062994,1
2019,446144,1,0.1672000294514733,0
2010,1271446,2,0.1264205235878451,0
2015,121350,4,0.1866560930285138,0
2012,1310315,1,0.5569708303243486,1
2012,1296393,2,0.11859771981979776,0
2019,172951,1,0.2516634083319381,0
2009,775239,1,0.22085157630105878,0
2018,1280531,1,0.14164162431001837,0
2009,439416,1,0.19404453692055534,0
2009,1226800,1,0.4849349692120849,1
2010,1057520,1,0.1779028720383689,0
2009,348777,2,0.28289673583580166,1
2012,219009,1,0.14130123681054163,0
2015,615803,1,0.22042783041360378,0
2016,358881,1,0.24821862415807824,0
2012,1197713,1,0.14260557724374148,0
2014,677161,1,0.1173836697519599,0
2011,1091377,2,0.15743181495806682,0
2015,1300523,1,0.338683900982195,1
2009,1158843,2,0.23490704486229247,0
2011,1175929,1,0.484213777379014,1
2014,90009,1,0.15077826739676017,0
2009,209997,1,0.5142246147116476,1
2014,608006,1,0.16376004416319534,0
2019,915783,1,0.4831473137742459,1
2016,382280,1,0.1315139241418412,0
2011,785862,1,0.12292697116624975,0
2010,159264,1,0.17695244548389602,0
2015,840648,2,0.20629862584285916,0
2017,784840,1,0.14432843089404207,0
2018,1252570,1,0.11112956704656045,0
2012,110847,5,0.40727924292216855,1
2015,207511,1,0.12052383121369561,0
2019,850628,2,0.1137347503656827,0
2010,108674,1,0.2805184047307247,1
2012,239363,1,0.136231880854585,0
2010,167991,1,0.17119463837426818,0
2009,120513,2,0.11446683405227268,0
2015,1216964,1,0.25390744523333836,0
2013,236264,1,0.21900212956489473,0
2013,773179,2,0.09827522990732969,0
2010,1241808,2,0.21774793780554347,0
2018,1321087,2,0.221436837582603,0
2019,258979,2,0.18994820190328926,0
2010,619551,1,0.14425938250706635,0
2018,952070,1,0.12324311243892146,0
2019,192250,1,0.09729337253169969,0
2010,1231986,1,0.2081481164926978,0
2016,830527,1,0.17798898657700304,0
2013,249294,1,0.16063287341053276,0
2014,113665,2,0.18666870552326062,0
2017,1065064,2,0.16599441257668882,0
2014,1237103,1,0.21005789583536436,0
2017,848520,1,0.13051420714443085,0
2017,152218,1,0.13495276943244622,0
2014,209122,1,0.16313705048567273,0
2012,1310202,2,0.261953450972991,1
2017,274035,1,0.22180405568046727,0
2010,210102,2,0.2965752516607674,1
2016,859298,1,0.19103731619568087,0
2009,380852,1,0.224647964423946,0
2019,501623,4,0.12816768820346497,0
2011,75500,2,0.1461316929600653,0
2014,140078,1,0.40256155315918163,1
2009,206438,1,0.16506091036222967,0
2019,1387820,1,0.19411748561411368,0
2016,776564,2,0.16779952484435504,0
2018,262569,2,0.2570272242632056,0
2012,1018121,2,0.11557295011779946,0
2018,327131,1,0.13900628393075934,0
2009,421537,1,0.16076080437106824,0
2016,1194005,1,0.48812787495545973,1
2017,1301322,3,0.3142444174605775,1
2018,460320,2,0.13762596760100945,0
2009,226178,2,0.15508959853828183,0
2010,105951,1,0.4302389064628554,1
2015,286555,1,0.13614128658319719,0
2012,244499,1,0.28185697494521106,1
2010,1109943,2,0.2142325979871026,0
2011,406766,3,0.15755655357482998,0
2014,1297194,5,0.5175737929917111,1
2017,91096,1,0.21412933460566422,0
2019,63244,1,0.21330831228478914,0
2018,974324,2,0.20764692332329263,0
2017,1328165,1,0.17582997914672702,0
2015,787939,1,0.17886858003875736,0
2009,153014,2,0.20640947010141128,0
2017,386594,2,0.25031530634715127,0
2014,616976,1,0.17579855065249478,0
2016,172970,2,0.14457451745542646,0
2017,130448,1,0.16057379408263656,0
2011,119655,2,0.12611428521911605,0
2014,216557,2,0.1814694713209176,0
2013,809308,1,0.3041226528976685,1
2009,322348,1,0.21508104183757298,0
2018,119542,1,0.24664508707887625,0
2019,380699,2,0.20508540926587704,0
2017,425672,1,0.1402815555147057,0
2017,107355,2,0.14754984332561882,0
2011,136094,1,0.21929683878096964,0
2012,86141,2,0.30754184802315093,1
2016,414644,1,0.1302479085280385,0
2011,303338,3,0.25189563589199915,0
2012,232552,2,0.13494501243083393,0
2015,111728,1,0.31865365454885197,1
2012,337588,2,0.260674326727997,1
2019,1325122,2,0.12970225726782275,0
2014,430791,3,0.5225178804885116,1
2010,783601,1,0.29348620658191293,1
2011,631445,1,0.1293817407126946,0
2013,780740,1,0.20377682251130447,0
2012,833062,2,0.17502860784174268,0
2012,129315,2,0.6203720219123317,1
2015,456284,2,0.18851523351672916,0
2017,609200,1,0.1690644462983215,0
2018,203957,2,0.13073179713653305,0
2017,1217798,2,0.1667404605837457,0
2009,1192553,2,0.25135972971251086,0
2019,108742,2,0.20548244339569322,0
2019,300214,1,0.12533374286906585,0
2019,911078,7,0.1769650393161932,0
2019,1018677,1,0.2072751698485528,0
2017,838343,1,0.11839546345999075,0
2016,373393,1,0.2819380387074754,1
2010,737595,2,0.13525469553103842,0
2016,1037746,2,0.18326322581220547,0
2009,287987,2,0.42627894058838,1
2015,67163,2,0.14321057242710009,0
2015,1107778,1,0.13665712827381593,0
2011,776067,1,0.1512389890678505,0
2011,102421,2,0.26566600054816025,1
2018,345878,1,0.1363458194908173,0
2009,790885,1,0.21296255104981018,0
2009,744295,1,0.1171831372327922,0
2013,287871,2,0.20968696027138714,0
2019,326548,1,0.20911827068622502,0
2015,73645,1,0.1499220950595583,0
2010,1299110,2,0.2069377614122909,0
2018,441059,1,0.1897039563754665,0
2015,145391,1,0.42055248657160477,1
2018,877506,2,0.48139456561819854,1
2011,234794,2,0.3227456656331019,1
2018,144589,3,0.3714606642060558,1
2019,888727,1,0.26499287513529307,1
2009,1174484,1,0.4107698917379587,1
2018,1356301,1,0.24174907569904575,0
2016,885208,1,0.24203456765991113,0
2014,442277,1,0.12244826042516398,0
2018,305024,1,0.2134462129172663,0
2009,1299721,1,0.22214220161040069,0
2011,193033,2,0.14288459300599296,0
2017,150101,1,0.27084509789062594,1
2019,152886,1,0.3441823427529486,1
2011,326038,1,0.24885595113085338,0
2012,877916,1,0.3771067959231155,1
2015,272956,2,0.18739024986247016,0
2011,244261,1,0.11607352682473,0
2016,1284677,1,0.14638284928764017,0
2016,253413,1,0.28575119049510495,1
2018,132428,1,0.3183719331370252,1
2013,843921,1,0.21947650267075938,0
2015,302977,1,0.14933915476267948,0
2009,97373,2,0.29892949915222417,1
2012,103969,2,0.15154641943614855,0
2015,176669,2,0.17594481207037208,0
2010,875227,3,0.32600688616908846,1
2018,863115,2,0.1758890702244097,0
2019,610436,2,0.12132249800868763,0
2015,763677,2,0.1832574633929379,0
2010,791871,1,0.21905397797137238,0
2019,1291249,1,0.23560467901235443,0
2012,619222,1,0.11986598260408934,0
2017,82482,1,0.22970398038455508,0
2010,647299,2,0.16904967151222614,0
2019,920804,2,0.3157666533050985,1
2014,801586,3,0.3407583815920632,1
2016,1165881,1,0.4458049185350697,1
2017,1048198,2,0.20811194360306248,0
2018,1009536,2,0.16594724418855236,0
2011,603340,1,0.30505246485721815,1
2014,168179,1,0.18058326288124388,0
2010,963353,2,0.15044957839153839,0
2017,1212631,1,0.21456442303696985,0
2018,467881,4,0.3000542858524732,1
2010,909004,1,0.12911151393739173,0
2017,90056,1,0.18108727852403417,0
2013,911560,3,0.3114871042308991,1
2019,262452,1,0.21810505478014428,0
2016,846127,2,0.3752006419062022,1
2015,1197953,1,0.21017450093418885,0
2017,779649,1,0.34385320269901704,1
2013,1175681,1,0.24472284758864077,0
2010,195985,2,0.17576190889321097,0
2019,874286,1,0.30592025681603663,1
2012,331674,3,0.37763465258474277,1
2015,77288,1,0.11560849698803963,0
2019,1215443,1,0.2552363878472614,0
2017,1307762,1,0.15299820836551542,0
2016,868881,1,0.2855933040881197,1
2010,217658,1,0.44566323892156906,1
2013,820175,6,0.2886838104115692,1
2015,1220883,1,0.35535034604030896,1
2013,1302706,1,0.17723733753510384,0
2016,783428,1,0.3452936065377673,1
2017,136639,1,0.1471851619891865,0
2010,481130,1,0.11130527411012894,0
2010,796528,2,0.35707147724969296,1
2016,436931,1,0.21951102214822882,0
2016,1211574,1,0.1389509422308055,0
2015,965115,1,0.14635139527480984,0
2017,120193,2,0.28827998017177286,1
2019,24375,1,0.451909187541793,1
2010,332006,2,0.16229749466137833,0
2018,1368333,1,0.21662992584223606,0
2015,237054,1,0.1991558455263921,0
2018,314385,1,0.2020157182719784,0
2018,626309,2,0.3269717822842009,1
2011,1263698,1,0.1425384869657149,0
2016,239976,2,0.35184629430640363,1
2019,396145,1,0.1341062842134024,0
2011,329214,2,0.15437861006212028,0
2009,302201,1,0.23865076875089,0
2015,397630,1,0.1079709554186671,0
2016,1253262,1,0.24340415651433256,0
2013,180532,1,0.1315824433940675,0
2010,400297,6,0.13844289327574355,0
2018,376027,1,0.1555552277228215,0
2011,842751,1,0.15002364500586804,0
2017,1201874,1,0.16063432116185106,0
2016,1048602,3,0.19959097973693396,0
2013,167023,1,0.16105232262071317,0
2016,183143,2,0.14265796661248278,0
2012,1286414,1,0.38832527252991933,1
2019,642980,2,0.21500060279753622,0
2011,865080,1,0.20788787616585222,0
2012,1316492,1,0.11905969676457777,0
2019,913518,1,0.41858592140847867,1
2010,103031,1,0.2876896946971968,1
2013,173393,2,0.13727121278621915,0
2016,143333,1,0.14754721244763985,0
2015,417485,1,0.32256139390817873,1
2009,1234939,1,0.41184709084385945,1
2016,613154,2,0.29784241872110456,1
2009,599089,1,0.11512331508811402,0
2018,1266847,1,0.11960845161050544,0
2013,85818,1,0.18283796223543675,0
2009,138769,1,0.17082833477197826,0
2013,591106,1,0.10871407211894209,0
2013,1235705,1,0.16858102960351806,0
2009,424298,1,0.181092047809643,0
2012,166862,2,0.23115450763242654,0
2019,133554,2,0.3843708977126539,1
2019,825169,1,0.1503231010961941,0
2014,1263388,2,0.1314737819127785,0
2010,88464,1,0.17130343341122603,0
2014,238478,1,0.17174975188698757,0
2009,920784,1,0.17586586190290412,0
2011,265450,1,0.19279772190718825,0
2009,335238,2,0.15278608315453462,0
2009,1045315,1,0.17848128033455604,0
2016,232843,2,0.2695797149036595,1
2009,587522,2,0.2581839212459107,0
2014,236871,1,0.18888944161703972,0
2019,801128,1,0.17410727073097634,0
2011,1086298,1,0.38004553137798075,1
2018,1344555,2,0.1707909566326079,0
2009,1338393,1,0.1781046470453518,0
2009,455017,2,0.19351665598613343,0
2010,212465,1,0.21067506249246298,0
2018,1284751,1,0.19032195594576562,0
2015,607039,2,0.10383587353059061,0
2017,120679,2,0.14087816315984183,0
2018,1361282,1,0.2813636863174994,1
2018,277692,1,0.24138263162565834,0
2019,944334,1,0.35074956356236286,1
2013,1302720,1,0.13034636483958695,0
2010,83482,4,0.4487246081347273,1
2011,1160218,1,0.1915929811404756,0
2015,874455,2,0.3038345923834338,1
2012,199471,1,0.13505003683057867,0
2012,339664,5,0.15671505833651495,0
2016,410522,2,0.16295588914381803,0
2014,766331,1,0.16641664934500727,0
2017,606734,2,0.13154165288327166,0
2014,860426,1,0.10647455610099153,0
2012,851696,1,0.1607490613317848,0
2018,297302,2,0.41027585847504106,1
2018,613802,1,0.37773198551822806,1
2011,442325,1,0.4771924684903168,1
2009,789138,1,0.19207513285908823,0
2009,634258,1,0.20313787494933466,0
2018,626252,2,0.39993047109374635,1
2015,594794,2,0.10412578784569564,0
2015,318889,1,0.16314817493958347,0
2012,948620,1,0.3124123010616611,1
2009,617269,2,0.11081031148560494,0
2011,1244905,1,0.24504262834858193,0
2009,131957,1,0.2928564720961978,1
2012,169836,1,0.2085072210464368,0
2019,163068,2,0.12954889803655945,0
2018,308482,1,0.13506904714452628,0
2012,402402,2,0.2640775616461317,1
2013,1185672,2,0.1869076599679721,0
2011,844609,1,0.11356580060431878,0
2017,143260,3,0.169922635756289,0
2013,168834,1,0.18972697678100173,0
2017,140003,1,0.15843329265311262,0
2016,91148,2,0.14158686951088556,0
2017,174865,1,0.23720223464922033,0
2019,106313,1,0.2678793113670812,1
2019,111374,2,0.16610297836112506,0
2012,140099,1,0.2212421654547032,0
2013,1167906,2,0.33718339096932953,1
2011,834141,1,0.13180087739624918,0
2019,299115,1,0.2489817771147666,0
2014,402263,1,0.3494546418153506,1
2017,358124,2,0.1684628328792957,0
2011,1216607,1,0.12182334352371642,0
2010,863007,2,0.18148820094652662,0
2015,770631,1,0.17773520214401523,0
2018,223364,1,0.17389134361220954,0
2014,764028,1,0.4062704316145422,1
2009,386361,1,0.22046930811223778,0
2014,44965,3,0.19384519804164455,0
2013,1152562,1,0.1475770057646569,0
2016,282871,2,0.24203595802753589,0
2014,792050,3,0.22081929754374519,0
2012,658450,1,0.1509845378635547,0
2019,1178080,1,0.25006774036379037,0
2015,1337492,1,0.16696648016124396,0
2012,83979,1,0.24415310989065228,0
2011,82681,3,0.26767378381036727,1
2019,185200,1,0.14352119125994514,0
2009,613027,1,0.12905009401525386,0
2013,760700,1,0.14030328308938506,0
2013,1285307,1,0.2693738167796946,1
2014,569474,1,0.2916237088611004,1
2011,615491,2,0.23422727160831616,0
2012,225375,1,0.16836232380177893,0
2018,145722,2,0.15893207411950763,0
2009,322776,3,0.327812270089983,1
2011,1266055,2,0.19570868882336936,0
2016,1316790,2,0.24613991055919138,0
2010,42074,2,0.14154254374512534,0
2016,149082,2,0.2199165777413824,0
2010,283376,1,0.3419368550099466,1
2016,87902,1,0.3467742928623141,1
2012,285955,1,0.12006358862120067,0
2010,680247,2,0.21863837404726422,0
2015,129922,3,0.42791631466573277,1
2013,381288,1,0.1676239199825965,0
2017,194885,2,0.17311172490151122,0
2014,775913,2,0.16145013221926047,0
2015,67515,1,0.3116264951454799,1
2019,210954,1,0.3103548357899819,1
2013,843616,1,0.19600240392072693,0
2016,296311,1,0.22369117733891244,0
2018,1251464,1,0.19759465764625253,0
2018,1317403,2,0.19479930235767404,0
2018,298097,1,0.2058246692205306,0
2009,1295103,1,0.11847244833595257,0
2014,140078,2,0.40050900258503025,1
2016,983486,2,0.12082064269563608,0
2009,76481,1,0.15663896771762428,0
2016,341233,1,0.3450893527135765,1
2015,712173,2,0.15560328856872133,0
2018,1190605,1,0.2561711640851939,0
2015,1172549,1,0.25550723140869885,0
2014,295118,1,0.20981027279732403,0
2010,189798,2,0.27155531682240674,1
2015,889265,6,0.27305571096017095,1
2014,1294331,1,0.13239943524001344,0
2015,321312,1,0.13410598834071688,0
2016,388767,1,0.1742875645014991,0
2017,1303889,1,0.11555387654434987,0
2019,451747,2,0.20993513125365448,0
2018,131402,1,0.16282394753368512,0
2016,768395,4,0.4089718551431268,1
2010,727596,2,0.12611428521911605,0
2019,1233687,1,0.2715828618775021,1
2016,885273,1,0.17047167618130207,0
2019,270836,1,0.3447908343207392,1
2016,656763,1,0.22631048131807296,0
2018,614050,1,0.3043364089914103,1
2015,362567,2,0.21577519117664007,0
2019,1327422,2,0.13083659350284307,0
2014,1183255,2,0.18335247884982714,0
2015,143149,1,0.36806369416730683,1
2019,599060,1,0.22136361148526168,0
2009,122605,2,0.48315479936175704,1
2017,855230,1,0.35546247885516535,1
2010,613545,1,0.17377083717767475,0
2009,790116,1,0.21894694029968023,0
2012,841325,2,0.3301652080015784,1
2019,324445,1,0.12516262579722479,0
2017,825566,2,0.18626750243173937,0
2016,365088,2,0.23534475814612188,0
2015,826521,6,0.5973505419017998,1
2018,361142,1,0.17033878410571904,0
2018,814236,1,0.1765655384121324,0
2018,444417,2,0.1973402926020911,0
2009,1187408,1,0.11618430360399305,0
2013,1218925,1,0.15126823611634593,0
2015,112984,1,0.11911689273286555,0
2019,356708,3,0.46787260995846774,1
2015,98647,2,0.16045338735368084,0
2014,1284645,1,0.11902899144234312,0
2017,1344287,2,0.16702156319091663,0
2010,286568,2,0.20299102375862932,0
2018,1233920,1,0.14767665040306807,0
2016,187779,1,0.27836516935812283,1
2017,93494,1,0.35184629430640363,1
2011,210026,1,0.16359048566591716,0
2018,110029,2,0.21499026043103947,0
2016,148845,1,0.12109118577513617,0
2017,1212366,2,0.17618337794857594,0
2010,260731,1,0.12939322465549516,0
2015,191245,3,0.5210134397753614,1
2014,162706,2,0.17644739129280454,0
2018,1355235,1,0.20378006097423965,0
2018,393127,3,0.21855781624936224,0
2017,617670,1,0.206814392054234,0
2016,904801,2,0.12203870939441333,0
2009,88388,2,0.14909923241104853,0
2018,200945,1,0.2547695613336519,0
2016,1197007,1,0.20106313782972857,0
2010,859851,1,0.23785706645477966,0
2016,676539,2,0.16642038407610266,0
2012,1358801,2,0.26657095647886003,1
2016,844473,2,0.14452797556075062,0
2017,620155,1,0.15839537473660448,0
2016,848701,1,0.2363604996554055,0
2016,872951,3,0.2220716188121739,0
2013,801594,1,0.5282009435817646,1
2009,588699,3,0.22004693660406524,0
2010,400306,1,0.18780163352071919,0
2017,801057,1,0.15861059695282978,0
2011,791475,2,0.2894885759546749,1
2017,1256226,1,0.2732753273549227,1
2012,764205,1,0.17045786671433563,0
2014,833396,2,0.13319337236459497,0
2017,1179739,8,0.27761535602376747,1
2016,1334687,1,0.1672620151311961,0
2016,413936,1,0.14534762262756376,0
2015,579511,1,0.11458248651486838,0
2014,784787,1,0.12381443102500772,0
